step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
124,0.06673047691583633,0.9792099792099792,,,,,,,,2026-09-21T00:31:55.3880000Z
125,0.5359711647033691,0.8778625954198473,,,,,,,,2026-09-21T00:31:56.8930000Z
126,0.5739899277687073,0.8556034482758621,,,,,,,,2026-09-21T00:32:00.1680000Z
127,0.7364259958267212,0.8377997179125529,,,,,,,,2026-09-21T00:32:04.6520000Z
128,0.05456194281578064,0.9896373056994818,,,,,,,,2026-09-21T00:32:05.8260000Z
129,0.6298989653587341,0.8350730688935282,,,,,,,,2026-09-21T00:32:07.0260000Z
130,0.7272008657455444,0.818815331010453,,,,,,,,2026-09-21T00:32:10.6080000Z
131,1.586652398109436,0.643581081081081,,,,,,,,2026-09-21T00:32:11.7890000Z
132,0.3351038992404938,0.9230769230769231,,,,,,,,2026-09-21T00:32:12.9590000Z
133,0.1598655730485916,0.958904109589041,,,,,,,,2026-09-21T00:32:14.4290000Z
134,0.5370831489562988,0.8768898488120951,,,,,,,,2026-09-21T00:32:15.6210000Z
135,0.12746453285217285,0.9688473520249221,,,,,,,,2026-09-21T00:32:16.8030000Z
136,0.18638359010219574,0.952561669829222,,,,,,,,2026-09-21T00:32:17.9770000Z
137,0.2284475713968277,0.9271948608137045,,,,,,,,2026-09-21T00:32:19.4810000Z
138,0.25699764490127563,0.9323529411764706,,,,,,,,2026-09-21T00:32:22.7580000Z
139,0.5127394199371338,0.9034653465346535,,,,,,,,2026-09-21T00:32:23.9320000Z
140,0.09538518637418747,0.9831649831649831,,,,,,,,2026-09-21T00:32:25.4240000Z
141,0.6375262141227722,0.8442822384428224,,,,,,,,2026-09-21T00:32:26.6010000Z
142,0.16481642425060272,0.9636803874092009,,,,,,,,2026-09-21T00:32:27.8070000Z
143,0.3289313018321991,0.9278033794162827,,,,,,,,2026-09-21T00:32:28.9850000Z
144,0.4068468511104584,0.9122807017543859,,,,,,,,2026-09-21T00:32:32.5770000Z
145,0.0038789515383541584,1,,,,,,,,2026-09-21T00:32:33.7580000Z
146,0.37844395637512207,0.9040697674418605,,,,,,,,2026-09-21T00:32:37.0360000Z
147,0.4349208176136017,0.8744650499286734,,,,,,,,2026-09-21T00:32:40.6140000Z
148,0.6296669840812683,0.8509803921568627,,,,,,,,2026-09-21T00:32:43.8940000Z
149,0.23614341020584106,0.9329896907216495,,,,,,,,2026-09-21T00:32:47.4780000Z
150,0.1435103714466095,0.9554140127388535,,,,,,,,2026-09-21T00:32:48.6530000Z
151,0.030191216617822647,0.992619926199262,,,,,,,,2026-09-21T00:32:49.8680000Z
152,0.09454715251922607,0.9714285714285714,,,,,,,,2026-09-21T00:32:51.0560000Z
153,0.24494533240795135,0.9297658862876255,,,,,,,,2026-09-21T00:32:52.2450000Z
154,0.4259045720100403,0.8969298245614035,,,,,,,,2026-09-21T00:32:53.4320000Z
155,0.18079069256782532,0.9608355091383812,,,,,,,,2026-09-21T00:32:55.2120000Z
156,0.08291979134082794,0.9770554493307839,,,,,,,,2026-09-21T00:32:56.0980000Z
157,0.062363654375076294,0.9920634920634921,,,,,,,,2026-09-21T00:32:57.2890000Z
158,1.229841947555542,0.7246376811594203,,,,,,,,2026-09-21T00:33:00.8740000Z
159,0.0698193684220314,0.9803921568627451,,,,,,,,2026-09-21T00:33:02.0780000Z
160,0.025671105831861496,0.9968847352024922,,,,,,,,2026-09-21T00:33:03.2610000Z
161,0.20699557662010193,0.9476082004555809,,,,,,,,2026-09-21T00:33:06.8380000Z
162,0.9853078722953796,0.7637931034482759,,,,,,,,2026-09-21T00:33:08.0140000Z
163,0.46562284231185913,0.8974854932301741,,,,,,,,2026-09-21T00:33:10.3920000Z
164,0.5774622559547424,0.8611111111111112,,,,,,,,2026-09-21T00:33:11.5880000Z
165,0.41977086663246155,0.8962536023054755,,,,,,,,2026-09-21T00:33:12.8060000Z
166,0.11119527369737625,0.972972972972973,,,,,,,,2026-09-21T00:33:13.9890000Z
167,0.48745235800743103,0.8636363636363636,,,,,,,,2026-09-21T00:33:15.4610000Z
168,0.00423091696575284,1,,,,,,,,2026-09-21T00:33:16.6390000Z
169,0.5715721249580383,0.8464730290456431,,,,,,,,2026-09-21T00:33:17.8550000Z
170,0.010489738546311855,0.9969040247678018,,,,,,,,2026-09-21T00:33:19.0330000Z
171,0.026958979666233063,0.9944444444444445,,,,,,,,2026-09-21T00:33:22.9100000Z
172,0.00559631735086441,1,,,,,,,,2026-09-21T00:33:23.8030000Z
173,0.09188034385442734,0.982078853046595,,,,,,,,2026-09-21T00:33:24.9850000Z
174,0.002186414785683155,1,,,,,,,,2026-09-21T00:33:26.1610000Z
175,0.4642581045627594,0.8967452300785634,,,,,,,,2026-09-21T00:33:29.7390000Z
176,0.03618857264518738,0.9917582417582418,,,,,,,,2026-09-21T00:33:30.9130000Z
177,0.0017277399310842156,1,,,,,,,,2026-09-21T00:33:32.0900000Z
178,0.1771509200334549,0.951271186440678,,,,,,,,2026-09-21T00:33:35.6750000Z
179,0.6370533108711243,0.8492063492063492,,,,,,,,2026-09-21T00:33:36.8600000Z
180,0.0018588444218039513,1,,,,,,,,2026-09-21T00:33:39.2380000Z
181,0.001480855979025364,1,,,,,,,,2026-09-21T00:33:40.4110000Z
182,0.0014126088935881853,1,,,,,,,,2026-09-21T00:33:41.8960000Z
183,0.24667435884475708,0.9496753246753247,,,,,,,,2026-09-21T00:33:43.0810000Z
184,0.4066236615180969,0.9037800687285223,,,,,,,,2026-09-21T00:33:44.2610000Z
185,0.07863668352365494,0.9806201550387597,,,,,,,,2026-09-21T00:33:45.4310000Z
186,0.5731920599937439,0.8928571428571429,,,,,,,,2026-09-21T00:33:48.7420000Z
187,1.0737179517745972,0.7651444547996272,,,,,,,,2026-09-21T00:33:52.0170000Z
188,0.004097839817404747,1,,,,,,,,2026-09-21T00:33:53.4890000Z
189,0.011788029223680496,0.9953271028037384,,,,,,,,2026-09-21T00:33:54.6680000Z
190,0.2339002937078476,0.9457831325301205,,,,,,,,2026-09-21T00:33:58.2460000Z
191,0.024194100871682167,0.99,,,,,,,,2026-09-21T00:34:01.5230000Z
192,0.5441483855247498,0.8438761776581427,,,,,,,,2026-09-21T00:34:05.1340000Z
193,0.6364255547523499,0.837890625,,,,,,,,2026-09-21T00:34:06.3170000Z
194,0.0009229495190083981,1,,,,,,,,2026-09-21T00:34:08.1260000Z
195,0.056002020835876465,0.984375,,,,,,,,2026-09-21T00:34:10.2060000Z
196,0.06788966059684753,0.9880382775119617,,,,,,,,2026-09-21T00:34:11.3890000Z
197,0.0006308346055448055,1,,,,,,,,2026-09-21T00:34:13.2100000Z
198,0.0006232287269085646,1,,,,,,,,2026-09-21T00:34:14.0960000Z
199,0.2309575378894806,0.9543147208121827,,,,,,,,2026-09-21T00:34:15.2840000Z
200,0.4416728615760803,0.8883312421580929,,0.3634530614634029,0.9081967213114754,,,,,2026-09-21T00:34:21.9820000Z
201,0.3753264844417572,0.9119170984455959,,,,,,,,2026-09-21T00:34:24.9930000Z
202,0.7259628772735596,0.8388157894736842,,,,,,,,2026-09-21T00:34:35.0070000Z
203,0.11536037921905518,0.9769452449567724,,,,,,,,2026-09-21T00:34:36.1830000Z
204,0.007402707356959581,0.9974025974025974,,,,,,,,2026-09-21T00:34:37.3570000Z
205,0.16739791631698608,0.9548954895489549,,,,,,,,2026-09-21T00:34:40.9470000Z
206,0.09869986027479172,0.9712918660287081,,,,,,,,2026-09-21T00:34:44.8330000Z
207,0.0026915809139609337,1,,,,,,,,2026-09-21T00:34:45.7230000Z
208,0.26855334639549255,0.9337175792507204,,,,,,,,2026-09-21T00:34:47.2030000Z
209,0.04846899211406708,0.9830097087378641,,,,,,,,2026-09-21T00:34:48.3760000Z
210,0.23407520353794098,0.9235807860262009,,,,,,,,2026-09-21T00:34:49.5590000Z
211,0.47947216033935547,0.9017681728880157,,,,,,,,2026-09-21T00:34:50.7350000Z
212,0.0005231178365647793,1,,,,,,,,2026-09-21T00:34:54.3110000Z
213,0.7566492557525635,0.8166189111747851,,,,,,,,2026-09-21T00:34:55.4880000Z
214,1.1484004259109497,0.7346553352219075,,,,,,,,2026-09-21T00:34:58.7720000Z
215,1.2475045919418335,0.7327188940092166,,,,,,,,2026-09-21T00:35:04.1490000Z
216,0.6674785017967224,0.8330341113105925,,,,,,,,2026-09-21T00:35:05.3360000Z
217,0.22668464481830597,0.9433106575963719,,,,,,,,2026-09-21T00:35:06.5190000Z
218,0.0013440781040117145,1,,,,,,,,2026-09-21T00:35:09.8010000Z
219,0.7085844278335571,0.8542274052478134,,,,,,,,2026-09-21T00:35:13.3840000Z
220,0.576705813407898,0.8489208633093526,,,,,,,,2026-09-21T00:35:14.5600000Z
221,0.1575208604335785,0.962059620596206,,,,,,,,2026-09-21T00:35:15.7330000Z
222,0.13471509516239166,0.9752577319587629,,,,,,,,2026-09-21T00:35:19.3110000Z
223,0.833803653717041,0.7979274611398963,,,,,,,,2026-09-21T00:35:20.5150000Z
224,0.2726563513278961,0.9256055363321799,,,,,,,,2026-09-21T00:35:21.7090000Z
225,0.0014125787420198321,1,,,,,,,,2026-09-21T00:35:22.9230000Z
226,0.12163887172937393,0.9739130434782609,,,,,,,,2026-09-21T00:35:24.1040000Z
227,0.0005793053423985839,1,,,,,,,,2026-09-21T00:35:25.3140000Z
228,0.8071576356887817,0.7965116279069767,,,,,,,,2026-09-21T00:35:26.5090000Z
229,0.00040069560054689646,1,,,,,,,,2026-09-21T00:35:28.5870000Z
230,0.4625435173511505,0.8789115646258503,,,,,,,,2026-09-21T00:35:31.2730000Z
231,0.006871005520224571,0.9962546816479401,,,,,,,,2026-09-21T00:35:32.7490000Z
232,0.1099412590265274,0.974477958236659,,,,,,,,2026-09-21T00:35:33.6370000Z
233,0.0028444703202694654,1,,,,,,,,2026-09-21T00:35:34.8280000Z
234,0.28460973501205444,0.9160186625194401,,,,,,,,2026-09-21T00:35:38.1060000Z
235,0.0008382974774576724,1,,,,,,,,2026-09-21T00:35:39.2930000Z
236,0.07096307724714279,0.9812889812889813,,,,,,,,2026-09-21T00:35:41.9690000Z
237,0.39924749732017517,0.9135802469135802,,,,,,,,2026-09-21T00:35:43.1530000Z
238,0.44639939069747925,0.8866666666666667,,,,,,,,2026-09-21T00:35:44.3370000Z
239,0.004307318478822708,1,,,,,,,,2026-09-21T00:35:45.5190000Z
240,0.10168581455945969,0.9709090909090909,,,,,,,,2026-09-21T00:35:46.6880000Z
241,0.17050717771053314,0.9476831091180867,,,,,,,,2026-09-21T00:35:48.2070000Z
242,0.017880817875266075,0.9965277777777778,,,,,,,,2026-09-21T00:35:49.3870000Z
243,0.5889537930488586,0.8496420047732697,,,,,,,,2026-09-21T00:35:50.5920000Z
244,0.2357928603887558,0.9353099730458221,,,,,,,,2026-09-21T00:35:51.7760000Z
245,0.012815598398447037,0.9953917050691244,,,,,,,,2026-09-21T00:35:53.3020000Z
246,0.3683709502220154,0.9164179104477612,,,,,,,,2026-09-21T00:35:54.4900000Z
247,0.14784009754657745,0.9518213866039953,,,,,,,,2026-09-21T00:35:58.1170000Z
248,0.16892249882221222,0.9683698296836983,,,,,,,,2026-09-21T00:36:01.4050000Z
249,0.0024733811151236296,1,,,,,,,,2026-09-21T00:36:05.0110000Z
250,0.5645690560340881,0.8886138613861386,,,,,,,,2026-09-21T00:36:06.1910000Z
251,0.6781594157218933,0.8355704697986577,,,,,,,,2026-09-21T00:36:09.4720000Z
252,0.0033291822765022516,1,,,,,,,,2026-09-21T00:36:10.6550000Z
253,0.08240128308534622,0.9779951100244498,,,,,,,,2026-09-21T00:36:12.1980000Z
254,0.7856303453445435,0.8147512864493996,,,,,,,,2026-09-21T00:36:13.0810000Z
255,0.0008806045516394079,1,,,,,,,,2026-09-21T00:36:14.6080000Z
256,0.05705496296286583,0.9856115107913669,,,,,,,,2026-09-21T00:36:15.7860000Z
257,0.0003088210360147059,1,,,,,,,,2026-09-21T00:36:16.9970000Z
258,0.3665110766887665,0.911504424778761,,,,,,,,2026-09-21T00:36:18.1820000Z
259,0.15915940701961517,0.9567901234567902,,,,,,,,2026-09-21T00:36:19.3630000Z
260,0.14965307712554932,0.9636363636363636,,,,,,,,2026-09-21T00:36:20.5360000Z
261,1.1681017875671387,0.7408207343412527,,,,,,,,2026-09-21T00:36:22.0140000Z
262,0.4321680963039398,0.8774509803921569,,,,,,,,2026-09-21T00:36:23.2210000Z
263,0.5626334547996521,0.8649789029535865,,,,,,,,2026-09-21T00:36:24.4060000Z
264,0.07294920831918716,0.9846491228070176,,,,,,,,2026-09-21T00:36:25.6250000Z
265,0.4646463692188263,0.89171974522293,,,,,,,,2026-09-21T00:36:26.8340000Z
266,0.32023659348487854,0.9325153374233128,,,,,,,,2026-09-21T00:36:28.0490000Z
267,0.014083162881433964,0.9948717948717949,,,,,,,,2026-09-21T00:36:29.5260000Z
268,0.0004988269065506756,1,,,,,,,,2026-09-21T00:36:30.7420000Z
269,0.09170488268136978,0.9764309764309764,,,,,,,,2026-09-21T00:36:31.9110000Z
270,0.8430086374282837,0.8155487804878049,,,,,,,,2026-09-21T00:36:33.1280000Z
271,0.04868776723742485,0.9974293059125964,,,,,,,,2026-09-21T00:36:34.3050000Z
272,1.1968401670455933,0.7410358565737052,,,,,,,,2026-09-21T00:36:35.5140000Z
273,0.4793076813220978,0.8910433979686058,,,,,,,,2026-09-21T00:36:39.3980000Z
274,0.2595883011817932,0.9432835820895522,,,,,,,,2026-09-21T00:36:40.5920000Z
275,0.010268004611134529,1,,,,,,,,2026-09-21T00:36:41.7750000Z
276,1.2006168365478516,0.7102330293819655,,,,,,,,2026-09-21T00:36:45.0500000Z
277,0.00042580245644785464,1,,,,,,,,2026-09-21T00:36:46.5190000Z
278,0.021141761913895607,0.9965870307167235,,,,,,,,2026-09-21T00:36:47.6990000Z
279,0.011254389770328999,0.9980582524271845,,,,,,,,2026-09-21T00:36:48.8790000Z
280,0.0005936474772170186,1,,,,,,,,2026-09-21T00:36:50.0670000Z
281,0.25709590315818787,0.9443254817987152,,,,,,,,2026-09-21T00:36:51.5420000Z
282,0.15090544521808624,0.9540229885057471,,,,,,,,2026-09-21T00:36:54.8180000Z
283,0.08313830941915512,0.9711934156378601,,,,,,,,2026-09-21T00:36:56.0040000Z
284,0.15140782296657562,0.9581151832460733,,,,,,,,2026-09-21T00:36:57.1920000Z
285,1.1089693307876587,0.7697262479871175,,,,,,,,2026-09-21T00:37:00.7690000Z
286,0.06429830193519592,0.979381443298969,,,,,,,,2026-09-21T00:37:01.9580000Z
287,0.7527207136154175,0.7904040404040404,,,,,,,,2026-09-21T00:37:03.1400000Z
288,0.9893195033073425,0.744421906693712,,,,,,,,2026-09-21T00:37:04.3330000Z
289,0.29898902773857117,0.9354243542435424,,,,,,,,2026-09-21T00:37:05.8270000Z
290,0.09363268315792084,0.970917225950783,,,,,,,,2026-09-21T00:37:07.0090000Z
291,0.1485273838043213,0.958974358974359,,,,,,,,2026-09-21T00:37:08.2090000Z
292,0.11487659066915512,0.9681093394077449,,,,,,,,2026-09-21T00:37:09.3960000Z
293,0.06145148351788521,0.9895287958115183,,,,,,,,2026-09-21T00:37:12.9740000Z
294,1.1844682693481445,0.7213333333333334,,,,,,,,2026-09-21T00:37:14.1490000Z
295,0.05069606751203537,0.9966442953020134,,,,,,,,2026-09-21T00:37:15.3310000Z
296,0.21592295169830322,0.9552715654952076,,,,,,,,2026-09-21T00:37:16.5180000Z
297,1.1695528030395508,0.7198364008179959,,,,,,,,2026-09-21T00:37:18.2990000Z
298,0.6850644946098328,0.8346456692913385,,,,,,,,2026-09-21T00:37:19.4990000Z
299,0.29973962903022766,0.9306666666666666,,,,,,,,2026-09-21T00:37:20.9630000Z
300,0.5068989992141724,0.8805031446540881,,0.2900901885881816,0.9263698630136986,,,,,2026-09-21T00:37:25.5720000Z
301,0.169531911611557,0.9427662957074722,,,,,,,,2026-09-21T00:37:28.1040000Z
302,0.0722869336605072,0.9876543209876543,,,,,,,,2026-09-21T00:37:28.9880000Z
303,0.29428502917289734,0.9264475743348983,,,,,,,,2026-09-21T00:37:30.1650000Z
304,0.404783695936203,0.8923766816143498,,,,,,,,2026-09-21T00:37:31.3470000Z
305,0.0005008706939406693,1,,,,,,,,2026-09-21T00:37:33.1220000Z
306,0.3731016218662262,0.9020408163265307,,,,,,,,2026-09-21T00:37:34.0040000Z
307,0.0513681136071682,0.9894459102902374,,,,,,,,2026-09-21T00:37:37.5830000Z
308,0.3192237615585327,0.9153153153153153,,,,,,,,2026-09-21T00:37:38.7710000Z
309,0.0011645314516499639,1,,,,,,,,2026-09-21T00:37:39.9440000Z
310,0.0021991156972944736,1,,,,,,,,2026-09-21T00:37:41.1220000Z
311,0.0017052892362698913,1,,,,,,,,2026-09-21T00:37:42.3040000Z
312,0.2835860550403595,0.9152542372881356,,,,,,,,2026-09-21T00:37:43.8070000Z
313,0.10543902963399887,0.977116704805492,,,,,,,,2026-09-21T00:37:44.9920000Z
314,0.26338377594947815,0.9278846153846154,,,,,,,,2026-09-21T00:37:46.1980000Z
315,0.6311943531036377,0.8556962025316456,,,,,,,,2026-09-21T00:37:47.3800000Z
316,0.5219573378562927,0.8753623188405797,,,,,,,,2026-09-21T00:37:48.5590000Z
317,0.998970627784729,0.7526555386949925,,,,,,,,2026-09-21T00:37:51.8500000Z
318,0.0004857832391280681,1,,,,,,,,2026-09-21T00:37:53.3340000Z
319,1.3904443979263306,0.6795827123695977,,,,,,,,2026-09-21T00:37:54.5130000Z
320,0.9369322061538696,0.8124054462934948,,,,,,,,2026-09-21T00:37:58.4230000Z
321,0.00024353440676350147,1,,,,,,,,2026-09-21T00:37:59.3160000Z
322,0.12713824212551117,0.9736842105263158,,,,,,,,2026-09-21T00:38:00.4980000Z
323,0.08756671100854874,0.972972972972973,,,,,,,,2026-09-21T00:38:01.6820000Z
324,0.19760560989379883,0.9536152796725784,,,,,,,,2026-09-21T00:38:02.8630000Z
325,0.4144461452960968,0.8790123456790123,,,,,,,,2026-09-21T00:38:04.3710000Z
326,0.7891302704811096,0.8342420937840785,,,,,,,,2026-09-21T00:38:08.2430000Z
327,0.872385561466217,0.8160569105691057,,,,,,,,2026-09-21T00:38:11.2260000Z
328,0.06115751340985298,0.9763313609467456,,,,,,,,2026-09-21T00:38:13.0240000Z
329,0.016211330890655518,0.9942028985507246,,,,,,,,2026-09-21T00:38:13.9260000Z
330,0.02989286743104458,0.9874213836477987,,,,,,,,2026-09-21T00:38:15.1160000Z
331,0.766291081905365,0.827906976744186,,,,,,,,2026-09-21T00:38:16.2960000Z
332,0.009193651378154755,0.9978401727861771,,,,,,,,2026-09-21T00:38:17.5080000Z
333,0.002641958650201559,1,,,,,,,,2026-09-21T00:38:18.6930000Z
334,0.3743550479412079,0.897239263803681,,,,,,,,2026-09-21T00:38:20.2410000Z
335,0.23241063952445984,0.9357495881383855,,,,,,,,2026-09-21T00:38:23.5210000Z
336,0.7264488339424133,0.8209982788296041,,,,,,,,2026-09-21T00:38:24.7400000Z
337,1.0351061820983887,0.731016731016731,,,,,,,,2026-09-21T00:38:28.3210000Z
338,0.0012815706431865692,1,,,,,,,,2026-09-21T00:38:31.9010000Z
339,0.7731690406799316,0.797752808988764,,,,,,,,2026-09-21T00:38:33.0880000Z
340,0.054503217339515686,0.9872495446265938,,,,,,,,2026-09-21T00:38:36.6700000Z
341,0.7364152073860168,0.8070175438596491,,,,,,,,2026-09-21T00:38:37.8490000Z
342,1.1686809062957764,0.7845303867403315,,,,,,,,2026-09-21T00:38:39.0280000Z
343,0.0064099449664354324,0.9974025974025974,,,,,,,,2026-09-21T00:38:40.2080000Z
344,0.0014571917708963156,1,,,,,,,,2026-09-21T00:38:41.3850000Z
345,0.7840579748153687,0.8262806236080178,,,,,,,,2026-09-21T00:38:42.9060000Z
346,0.03159525245428085,0.9959514170040485,,,,,,,,2026-09-21T00:38:44.0840000Z
347,0.5340772867202759,0.8553054662379421,,,,,,,,2026-09-21T00:38:45.2950000Z
348,0.10872358828783035,0.9777158774373259,,,,,,,,2026-09-21T00:38:46.4720000Z
349,0.15761972963809967,0.9495213228894691,,,,,,,,2026-09-21T00:38:47.6770000Z
350,0.32956984639167786,0.9360902255639098,,,,,,,,2026-09-21T00:38:48.8630000Z
351,0.0919899046421051,0.9842829076620825,,,,,,,,2026-09-21T00:38:50.6560000Z
352,0.8894748091697693,0.7772151898734178,,,,,,,,2026-09-21T00:38:51.5400000Z
353,0.0682121142745018,0.9844559585492227,,,,,,,,2026-09-21T00:38:52.7220000Z
354,0.017176181077957153,0.9920634920634921,,,,,,,,2026-09-21T00:38:53.9350000Z
355,0.00039207778172567487,1,,,,,,,,2026-09-21T00:38:55.1460000Z
356,0.00025990078574977815,1,,,,,,,,2026-09-21T00:38:56.6290000Z
357,0.4402291476726532,0.89937106918239,,,,,,,,2026-09-21T00:38:57.8530000Z
358,0.10211256891489029,0.9726027397260274,,,,,,,,2026-09-21T00:38:59.0330000Z
359,0.4035930633544922,0.9065849923430321,,,,,,,,2026-09-21T00:39:00.2230000Z
360,1.009659767150879,0.746922024623803,,,,,,,,2026-09-21T00:39:01.3990000Z
361,0.30563321709632874,0.9211822660098522,,,,,,,,2026-09-21T00:39:02.8710000Z
362,0.23591212928295135,0.9417040358744395,,,,,,,,2026-09-21T00:39:04.0460000Z
363,0.4064757823944092,0.9041533546325878,,,,,,,,2026-09-21T00:39:05.2650000Z
364,0.2796751856803894,0.9198396793587175,,,,,,,,2026-09-21T00:39:06.4780000Z
365,1.1191219091415405,0.7206537890044576,,,,,,,,2026-09-21T00:39:07.7170000Z
366,0.5736414194107056,0.8661417322834646,,,,,,,,2026-09-21T00:39:08.9420000Z
367,0.7637239694595337,0.8245192307692307,,,,,,,,2026-09-21T00:39:10.7540000Z
368,0.11934009939432144,0.9695945945945946,,,,,,,,2026-09-21T00:39:11.6730000Z
369,0.08384610712528229,0.9795918367346939,,,,,,,,2026-09-21T00:39:12.8530000Z
370,0.0619051419198513,0.9816272965879265,,,,,,,,2026-09-21T00:39:14.0700000Z
371,0.49512165784835815,0.8873239436619719,,,,,,,,2026-09-21T00:39:15.2570000Z
372,0.41515055298805237,0.8828715365239295,,,,,,,,2026-09-21T00:39:18.8680000Z
373,0.15608133375644684,0.963254593175853,,,,,,,,2026-09-21T00:39:20.0520000Z
374,0.9627790451049805,0.7627856365614799,,,,,,,,2026-09-21T00:39:23.6640000Z
375,0.3385883569717407,0.909297052154195,,,,,,,,2026-09-21T00:39:24.8810000Z
376,0.11733438074588776,0.9615384615384616,,,,,,,,2026-09-21T00:39:26.0880000Z
377,1.4716888666152954,0.671559633027523,,,,,,,,2026-09-21T00:39:29.9660000Z
378,0.32333168387413025,0.912396694214876,,,,,,,,2026-09-21T00:39:32.0820000Z
379,0.7771608829498291,0.8082788671023965,,,,,,,,2026-09-21T00:39:34.4600000Z
380,0.6530905961990356,0.835820895522388,,,,,,,,2026-09-21T00:39:35.6760000Z
381,0.771876335144043,0.8284789644012945,,,,,,,,2026-09-21T00:39:36.8590000Z
382,1.3816394805908203,0.6703499079189686,,,,,,,,2026-09-21T00:39:38.1650000Z
383,0.26741117238998413,0.9388235294117647,,,,,,,,2026-09-21T00:39:39.3440000Z
384,0.395658403635025,0.9145299145299145,,,,,,,,2026-09-21T00:39:40.5560000Z
385,0.20921869575977325,0.954983922829582,,,,,,,,2026-09-21T00:39:41.7390000Z
386,0.11221954226493835,0.9654377880184332,,,,,,,,2026-09-21T00:39:45.6640000Z
387,0.0011416939087212086,1,,,,,,,,2026-09-21T00:39:46.8410000Z
388,0.01744292676448822,0.9981718464351006,,,,,,,,2026-09-21T00:39:48.0700000Z
389,0.07972262054681778,0.9774436090225563,,,,,,,,2026-09-21T00:39:49.2460000Z
390,0.6064034104347229,0.8421807747489239,,,,,,,,2026-09-21T00:39:50.4620000Z
391,0.8428652882575989,0.780564263322884,,,,,,,,2026-09-21T00:39:51.6540000Z
392,0.4755588471889496,0.8621495327102804,,,,,,,,2026-09-21T00:39:52.8700000Z
393,0.14688637852668762,0.9694656488549618,,,,,,,,2026-09-21T00:39:54.0530000Z
394,0.054312266409397125,0.9873737373737373,,,,,,,,2026-09-21T00:39:55.2620000Z
395,0.9688721895217896,0.75,,,,,,,,2026-09-21T00:39:57.0580000Z
396,0.8800725340843201,0.7850877192982456,,,,,,,,2026-09-21T00:39:57.9850000Z
397,0.15611036121845245,0.9588744588744589,,,,,,,,2026-09-21T00:39:59.1950000Z
398,0.09531693160533905,0.9639065817409767,,,,,,,,2026-09-21T00:40:00.4330000Z
399,0.14332790672779083,0.9664429530201343,,,,,,,,2026-09-21T00:40:01.6100000Z
400,0.1189839318394661,0.9572649572649573,,0.0004524331343801398,1,,,,,2026-09-21T00:40:06.8750000Z
401,0.27705368399620056,0.9263959390862944,,,,,,,,2026-09-21T00:40:09.1010000Z
402,1.0263503789901733,0.7558139534883721,,,,,,,,2026-09-21T00:40:10.5850000Z
403,0.4544074237346649,0.8827433628318584,,,,,,,,2026-09-21T00:40:11.4640000Z
404,0.3188425898551941,0.9211908931698775,,,,,,,,2026-09-21T00:40:12.6560000Z
405,1.0988287925720215,0.7440273037542662,,,,,,,,2026-09-21T00:40:13.8350000Z
406,0.04526937007904053,0.986046511627907,,,,,,,,2026-09-21T00:40:15.0410000Z
407,0.05753730982542038,0.9841269841269841,,,,,,,,2026-09-21T00:40:16.2270000Z
408,0.12849268317222595,0.96415770609319,,,,,,,,2026-09-21T00:40:18.0090000Z
409,0.008194576017558575,1,,,,,,,,2026-09-21T00:40:21.2980000Z
410,0.004928993992507458,0.9965753424657534,,,,,,,,2026-09-21T00:40:22.4810000Z
411,0.15089033544063568,0.9515706806282722,,,,,,,,2026-09-21T00:40:25.7600000Z
412,1.2609761953353882,0.7569832402234636,,,,,,,,2026-09-21T00:40:29.6480000Z
413,0.0019334704848006368,1,,,,,,,,2026-09-21T00:40:30.8450000Z
414,0.035137906670570374,0.9923857868020305,,,,,,,,2026-09-21T00:40:32.0210000Z
415,0.00033432713826186955,1,,,,,,,,2026-09-21T00:40:33.2100000Z
416,1.060958743095398,0.7526690391459074,,,,,,,,2026-09-21T00:40:34.3920000Z
417,0.20688340067863464,0.9376657824933687,,,,,,,,2026-09-21T00:40:35.8700000Z
418,0.18368865549564362,0.9541484716157205,,,,,,,,2026-09-21T00:40:37.0370000Z
419,0.6878776550292969,0.8509719222462203,,,,,,,,2026-09-21T00:40:38.2270000Z
420,0.00038909912109375,1,,,,,,,,2026-09-21T00:40:39.4080000Z
421,0.6946709752082825,0.8373751783166904,,,,,,,,2026-09-21T00:40:40.9240000Z
422,0.4018080234527588,0.9212454212454212,,,,,,,,2026-09-21T00:40:42.1090000Z
423,0.007839678786695004,0.9977728285077951,,,,,,,,2026-09-21T00:40:43.3310000Z
424,0.660629153251648,0.8471074380165289,,,,,,,,2026-09-21T00:40:45.7100000Z
425,0.01769041270017624,0.9938461538461538,,,,,,,,2026-09-21T00:40:46.8860000Z
426,0.06121304631233215,0.9861932938856016,,,,,,,,2026-09-21T00:40:48.0960000Z
427,0.02657531388103962,0.9945205479452055,,,,,,,,2026-09-21T00:40:49.3040000Z
428,0.01515354122966528,1,,,,,,,,2026-09-21T00:40:50.4840000Z
429,0.03538748249411583,0.9882352941176471,,,,,,,,2026-09-21T00:40:52.2640000Z
430,0.059908777475357056,0.9879759519038076,,,,,,,,2026-09-21T00:40:53.1520000Z
431,0.8306142091751099,0.805352798053528,,,,,,,,2026-09-21T00:40:54.3480000Z
432,0.7723618745803833,0.8275862068965517,,,,,,,,2026-09-21T00:40:55.5370000Z
